practice,inr,population,value,date
296284,89.0,6614,0.013456304807983066,2020-02-01
296286,66.0,7229,0.009129893484576013,2020-02-01
296287,118.0,5092,0.023173605655930872,2020-02-01
296288,118.0,5064,0.02330173775671406,2020-02-01
296289,79.0,6105,0.01294021294021294,2020-02-01
296291,134.0,9785,0.013694430250383239,2020-02-01
296292,60.0,5560,0.01079136690647482,2020-02-01
296293,11.0,15100,0.000728476821192053,2020-02-01
296295,165.0,10960,0.015054744525547446,2020-02-01
296296,89.0,7548,0.011791202967673556,2020-02-01
296398,3.0,10192,0.0002943485086342229,2020-02-01
296400,2.0,4587,0.0004360148245040331,2020-02-01
296401,98.0,11818,0.008292435268234895,2020-02-01
296402,190.0,8915,0.02131239484015704,2020-02-01
296403,31.0,12276,0.0025252525252525255,2020-02-01
296404,59.0,6079,0.009705543674946537,2020-02-01
296408,23.0,9437,0.0024372152167002224,2020-02-01
296409,41.0,4488,0.009135472370766489,2020-02-01
296410,133.0,11331,0.011737710705145177,2020-02-01
296411,147.0,8955,0.01641541038525963,2020-02-01
296412,194.0,6127,0.03166313040639791,2020-02-01
296413,39.0,8004,0.004872563718140929,2020-02-01
296414,7.0,7279,0.0009616705591427394,2020-02-01
296415,53.0,2091,0.025346724055475847,2020-02-01
296416,35.0,8490,0.004122497055359246,2020-02-01
296417,3.0,10630,0.0002822201317027281,2020-02-01
296420,77.0,5182,0.014859127749903512,2020-02-01
296422,187.0,10642,0.01757188498402556,2020-02-01
296424,86.0,9319,0.00922845798905462,2020-02-01
296425,281.0,19829,0.01417116344747592,2020-02-01
296426,195.0,11577,0.01684374190204716,2020-02-01
296427,51.0,10705,0.004764128911723494,2020-02-01
296429,148.0,15128,0.00978318350079323,2020-02-01
296431,66.0,8861,0.007448369258548696,2020-02-01
296433,0.0,5609,0.0,2020-02-01
296434,25.0,9035,0.002767017155506364,2020-02-01
296435,15.0,12683,0.0011826854845068202,2020-02-01
296437,84.0,11143,0.007538364892757785,2020-02-01
296439,8.0,4482,0.00178491744756805,2020-02-01
296440,125.0,8261,0.015131340031473187,2020-02-01
296441,45.0,6442,0.006985408258304874,2020-02-01
296442,119.0,9545,0.012467260345730749,2020-02-01
296445,45.0,11498,0.003913724125934945,2020-02-01
296447,75.0,9637,0.007782504928919788,2020-02-01
296450,72.0,5033,0.014305583151202067,2020-02-01
296457,4.0,3758,0.0010643959552953698,2020-02-01
296461,17.0,3639,0.004671613080516625,2020-02-01
296462,71.0,4779,0.014856664574178698,2020-02-01
296463,0.0,3143,0.0,2020-02-01
296464,0.0,2245,0.0,2020-02-01
296468,0.0,1908,0.0,2020-02-01
296469,41.0,4546,0.009018917729872416,2020-02-01
296470,41.0,1661,0.024683925346177003,2020-02-01
296471,24.0,1337,0.01795063575168287,2020-02-01
296474,64.0,5997,0.010672002668000667,2020-02-01
296477,9.0,2335,0.003854389721627409,2020-02-01
296481,82.0,6902,0.011880614314691394,2020-02-01
296482,92.0,9286,0.009907387465001078,2020-02-01
296483,39.0,4145,0.009408926417370326,2020-02-01
296484,28.0,3364,0.008323424494649227,2020-02-01
296485,21.0,3786,0.005546751188589541,2020-02-01
296486,8.0,4600,0.0017391304347826088,2020-02-01
296488,55.0,8364,0.006575801052128168,2020-02-01
296489,42.0,2846,0.014757554462403373,2020-02-01
296490,37.0,2480,0.014919354838709677,2020-02-01
296492,22.0,14677,0.0014989439258704094,2020-02-01
296495,129.0,12471,0.010343998075535241,2020-02-01
296499,6.0,3122,0.0019218449711723255,2020-02-01
296506,3.0,1929,0.0015552099533437014,2020-02-01
296509,39.0,4391,0.00888180368936461,2020-02-01
296511,21.0,4478,0.004689593568557392,2020-02-01
296512,45.0,6170,0.007293354943273906,2020-02-01
296516,56.0,4746,0.011799410029498525,2020-02-01
296517,68.0,5375,0.012651162790697675,2020-02-01
296518,11.0,4971,0.002212834439750553,2020-02-01
296519,332.0,40053,0.008289017052405563,2020-02-01
296520,50.0,5055,0.009891196834817012,2020-02-01
296523,8.0,2109,0.003793266951161688,2020-02-01
296524,79.0,8138,0.00970754485131482,2020-02-01
296525,85.0,7835,0.010848755583918315,2020-02-01
296527,140.0,14473,0.009673184550542389,2020-02-01
296528,14.0,2828,0.0049504950495049506,2020-02-01
296529,51.0,7601,0.006709643467964741,2020-02-01
296530,31.0,3954,0.00784016186140617,2020-02-01
296532,116.0,9986,0.011616262767875024,2020-02-01
296537,32.0,5433,0.005889931897662433,2020-02-01
296539,77.0,10170,0.007571288102261553,2020-02-01
296544,38.0,3934,0.009659379766141332,2020-02-01
296545,135.0,8368,0.016132887189292542,2020-02-01
296546,93.0,15588,0.00596612779060816,2020-02-01
296551,40.0,7242,0.005523336095001381,2020-02-01
296552,125.0,8680,0.014400921658986175,2020-02-01
296553,63.0,8230,0.007654921020656136,2020-02-01
296557,45.0,4577,0.009831767533318768,2020-02-01
296559,104.0,12099,0.00859575171501777,2020-02-01
296598,91.0,7335,0.012406271301976824,2020-02-01
296601,56.0,4505,0.012430632630410655,2020-02-01
296606,89.0,6229,0.014288007705891797,2020-02-01
296607,51.0,5582,0.009136510211393766,2020-02-01
296609,93.0,12404,0.007497581425346662,2020-02-01
296611,149.0,15081,0.009879981433591936,2020-02-01
296612,42.0,4991,0.008415147265077139,2020-02-01
296613,71.0,10344,0.006863882443928848,2020-02-01
296616,51.0,4977,0.010247136829415311,2020-02-01
296628,21.0,4831,0.004346926102256262,2020-02-01
296629,4.0,8123,0.0004924289055767574,2020-02-01
296630,7.0,2084,0.0033589251439539347,2020-02-01
296635,62.0,8709,0.007119072224135952,2020-02-01
296639,71.0,5198,0.013659099653712967,2020-02-01
296642,14.0,7350,0.0019047619047619048,2020-02-01
296645,43.0,11840,0.003631756756756757,2020-02-01
296646,82.0,10448,0.007848392036753445,2020-02-01
296686,24.0,4552,0.005272407732864675,2020-02-01
296695,43.0,3935,0.010927573062261754,2020-02-01
296696,45.0,6435,0.006993006993006993,2020-02-01
296748,0.0,5375,0.0,2020-02-01
296752,34.0,46333,0.0007338182289081216,2020-02-01
296753,1.0,5902,0.00016943409013893597,2020-02-01
296754,1.0,6509,0.00015363343063450608,2020-02-01
296756,133.0,10795,0.012320518758684576,2020-02-01
296757,72.0,5042,0.014280047600158666,2020-02-01
296758,1.0,11059,9.042408897730355e-05,2020-02-01
296762,0.0,5569,0.0,2020-02-01
296764,31.0,3554,0.008722566122678672,2020-02-01
296766,35.0,6821,0.005131212432194693,2020-02-01
296770,3.0,5872,0.0005108991825613079,2020-02-01
296771,2.0,6649,0.00030079711234772146,2020-02-01
296772,19.0,12822,0.001481828107939479,2020-02-01
296773,138.0,5540,0.024909747292418773,2020-02-01
296774,58.0,6915,0.008387563268257412,2020-02-01
296775,3.0,7541,0.00039782522211908233,2020-02-01
296776,102.0,10164,0.010035419126328217,2020-02-01
296777,114.0,7607,0.014986196923885895,2020-02-01
296778,0.0,23895,0.0,2020-02-01
296779,173.0,7016,0.024657924743443558,2020-02-01
296799,16.0,2847,0.005619950825430277,2020-02-01
296815,73.0,5003,0.014591245252848292,2020-02-01
296819,0.0,6861,0.0,2020-02-01
296820,232.0,17321,0.013394145834536112,2020-02-01
296821,42.0,3794,0.01107011070110701,2020-02-01
296822,2.0,2109,0.000948316737790422,2020-02-01
296823,0.0,3506,0.0,2020-02-01
296827,112.0,6134,0.018258884903814804,2020-02-01
296828,0.0,3858,0.0,2020-02-01
296834,0.0,5237,0.0,2020-02-01
296836,123.0,4962,0.024788391777509067,2020-02-01
296837,132.0,8228,0.016042780748663103,2020-02-01
296838,183.0,13814,0.01324743014333285,2020-02-01
296841,274.0,21941,0.012488036096805068,2020-02-01
296842,66.0,5560,0.011870503597122302,2020-02-01
296843,0.0,6851,0.0,2020-02-01
296846,0.0,7349,0.0,2020-02-01
296847,49.0,5249,0.009335111449799961,2020-02-01
296849,4.0,8669,0.0004614142346291383,2020-02-01
296852,31.0,2763,0.011219688744118711,2020-02-01
296853,313.0,26817,0.011671700786814334,2020-02-01
296854,297.0,16770,0.017710196779964223,2020-02-01
296855,80.0,6346,0.012606366214938543,2020-02-01
296856,48.0,5186,0.009255688391824142,2020-02-01
296857,58.0,4608,0.012586805555555556,2020-02-01
296860,9.0,4917,0.0018303843807199512,2020-02-01
296862,21.0,6227,0.003372410470531556,2020-02-01
296863,4.0,5474,0.0007307270734380709,2020-02-01
296864,66.0,16322,0.004043622105134175,2020-02-01
296865,57.0,4417,0.012904686438759338,2020-02-01
296870,595.0,46024,0.012928037545628367,2020-02-01
296871,84.0,8466,0.009922041105598866,2020-02-01
296886,1.0,8313,0.00012029351617947793,2020-02-01
296892,10.0,2261,0.004422821760283061,2020-02-01
296893,84.0,6264,0.013409961685823755,2020-02-01
296896,0.0,3115,0.0,2020-02-01
296899,29.0,5890,0.004923599320882852,2020-02-01
296901,125.0,8442,0.014806917791992419,2020-02-01
296904,389.0,37359,0.010412484274204341,2020-02-01
296909,51.0,5255,0.009705042816365366,2020-02-01
296910,118.0,5012,0.023543495610534718,2020-02-01
296912,67.0,7960,0.008417085427135679,2020-02-01
296913,199.0,13931,0.014284688823487187,2020-02-01
296914,73.0,8039,0.009080731434257992,2020-02-01
296916,73.0,6014,0.012138343864316595,2020-02-01
296917,17.0,6198,0.0027428202646014844,2020-02-01
296918,22.0,2914,0.0075497597803706245,2020-02-01
296919,20.0,5916,0.0033806626098715348,2020-02-01
296920,99.0,8081,0.012250959039722807,2020-02-01
296923,108.0,7273,0.014849443145882029,2020-02-01
296925,16.0,9920,0.0016129032258064516,2020-02-01
296926,0.0,8969,0.0,2020-02-01
296928,5.0,5109,0.0009786651008025053,2020-02-01
296931,205.0,12067,0.016988480981188363,2020-02-01
296933,175.0,16648,0.010511773185968284,2020-02-01
296938,93.0,7735,0.01202327084680026,2020-02-01
296943,273.0,23967,0.011390662160470647,2020-02-01
296944,258.0,7661,0.033677065657224906,2020-02-01
296946,10.0,3005,0.0033277870216306157,2020-02-01
296973,81.0,3443,0.023525994772001162,2020-02-01
296977,18.0,1416,0.012711864406779662,2020-02-01
296986,40.0,2985,0.01340033500837521,2020-02-01
296988,41.0,2935,0.013969335604770016,2020-02-01
296989,14.0,7216,0.0019401330376940134,2020-02-01
296990,18.0,5198,0.0034628703347441324,2020-02-01
296994,89.0,6693,0.01329747497385328,2020-02-01
296996,92.0,8581,0.010721361146719496,2020-02-01
296997,71.0,5847,0.012142979305626817,2020-02-01
297004,85.0,6638,0.012805061765592046,2020-02-01
297005,123.0,10971,0.011211375444353295,2020-02-01
297007,122.0,7487,0.016294911179377588,2020-02-01
297009,167.0,13401,0.012461756585329452,2020-02-01
297011,146.0,8053,0.018129889482180552,2020-02-01
297012,6.0,8866,0.0006767426122264832,2020-02-01
297013,39.0,12454,0.003131524008350731,2020-02-01
297014,13.0,8411,0.0015455950540958269,2020-02-01
297015,103.0,8072,0.012760158572844401,2020-02-01
297016,214.0,15340,0.01395045632333768,2020-02-01
297033,39.0,4996,0.007806244995996798,2020-02-01
297049,14.0,3782,0.0037017451084082496,2020-02-01
297054,10.0,3652,0.002738225629791895,2020-02-01
297056,61.0,7633,0.007991615354382288,2020-02-01
297057,26.0,2195,0.01184510250569476,2020-02-01
297058,4.0,4709,0.0008494372478233171,2020-02-01
297059,7.0,1968,0.003556910569105691,2020-02-01
297060,8.0,7244,0.0011043622308117063,2020-02-01
297061,5.0,8205,0.0006093845216331506,2020-02-01
297062,9.0,7077,0.001271725307333616,2020-02-01
297064,14.0,4903,0.0028553946563328572,2020-02-01
297065,0.0,1716,0.0,2020-02-01
297067,10.0,6421,0.001557389814670612,2020-02-01
297068,2.0,3257,0.0006140620202640467,2020-02-01
297069,4.0,4915,0.0008138351983723296,2020-02-01
297070,22.0,5842,0.003765833618623759,2020-02-01
297071,5.0,3904,0.0012807377049180327,2020-02-01
297072,8.0,5754,0.0013903371567605145,2020-02-01
297073,29.0,11483,0.0025254724375163287,2020-02-01
297075,3.0,6484,0.0004626773596545342,2020-02-01
297076,80.0,9352,0.00855431993156544,2020-02-01
297077,10.0,7577,0.0013197835554968984,2020-02-01
297079,9.0,5122,0.001757126122608356,2020-02-01
297080,28.0,6998,0.00400114318376679,2020-02-01
297081,9.0,7438,0.0012100026888948643,2020-02-01
297082,47.0,7704,0.006100726895119419,2020-02-01
297084,80.0,8335,0.009598080383923215,2020-02-01
297087,17.0,12023,0.0014139565832155035,2020-02-01
297090,42.0,6174,0.006802721088435374,2020-02-01
297092,1.0,3466,0.00028851702250432774,2020-02-01
297093,58.0,6767,0.00857100635436678,2020-02-01
297096,83.0,6604,0.012568140520896427,2020-02-01
297097,234.0,15384,0.015210608424336974,2020-02-01
297100,55.0,3628,0.01515986769570011,2020-02-01
297102,35.0,8641,0.004050457123018169,2020-02-01
297104,45.0,3009,0.014955134596211365,2020-02-01
297105,155.0,10296,0.015054390054390054,2020-02-01
297106,130.0,8851,0.014687605920235002,2020-02-01
297107,62.0,6904,0.008980301274623407,2020-02-01
297108,84.0,9500,0.008842105263157894,2020-02-01
297109,195.0,13243,0.014724760250698483,2020-02-01
297110,150.0,11307,0.013266118333775537,2020-02-01
297111,97.0,14890,0.00651443922095366,2020-02-01
297112,109.0,12680,0.00859621451104101,2020-02-01
297113,141.0,7665,0.018395303326810174,2020-02-01
297115,93.0,6513,0.01427913403961308,2020-02-01
297116,151.0,12466,0.012112947216428686,2020-02-01
297117,51.0,4137,0.012327773749093546,2020-02-01
297118,121.0,6441,0.018785902810122653,2020-02-01
297120,127.0,11216,0.011323109843081313,2020-02-01
297121,24.0,2061,0.011644832605531296,2020-02-01
297123,4.0,1231,0.003249390739236393,2020-02-01
297127,8.0,1845,0.004336043360433604,2020-02-01
297128,7.0,5340,0.0013108614232209739,2020-02-01
297129,2.0,2794,0.0007158196134574087,2020-02-01
297134,5.0,3825,0.00130718954248366,2020-02-01
297136,0.0,3092,0.0,2020-02-01
297137,5.0,2472,0.0020226537216828477,2020-02-01
297144,1.0,2388,0.0004187604690117253,2020-02-01
297145,4.0,1602,0.0024968789013732834,2020-02-01
297146,5.0,2113,0.00236630383341221,2020-02-01
297147,99.0,9458,0.010467329245083527,2020-02-01
297148,18.0,2157,0.008344923504867872,2020-02-01
297150,33.0,2764,0.011939218523878437,2020-02-01
297151,33.0,5620,0.005871886120996441,2020-02-01
297153,63.0,4320,0.014583333333333334,2020-02-01
297155,31.0,3841,0.00807081489195522,2020-02-01
297156,79.0,4308,0.018337975858867223,2020-02-01
297157,82.0,5052,0.01623119556611243,2020-02-01
297160,58.0,4668,0.012425021422450729,2020-02-01
297164,155.0,10342,0.014987429897505318,2020-02-01
297165,64.0,4500,0.014222222222222223,2020-02-01
297166,76.0,6647,0.011433729502030992,2020-02-01
297167,53.0,3399,0.015592821418064137,2020-02-01
297169,192.0,12760,0.015047021943573668,2020-02-01
297170,145.0,10695,0.013557737260402058,2020-02-01
297173,140.0,7019,0.019945861233793986,2020-02-01
297174,12.0,3023,0.0039695666556400925,2020-02-01
297175,96.0,7614,0.01260835303388495,2020-02-01
297176,60.0,3466,0.017311021350259664,2020-02-01
297177,170.0,13570,0.012527634487840826,2020-02-01
297178,47.0,3971,0.011835809619743138,2020-02-01
297180,58.0,4728,0.012267343485617596,2020-02-01
297181,190.0,11512,0.0165045170257123,2020-02-01
297182,233.0,15319,0.015209870095959267,2020-02-01
297184,196.0,11206,0.01749063001963234,2020-02-01
297187,94.0,6212,0.015132002575660013,2020-02-01
297188,178.0,11393,0.015623628543842711,2020-02-01
297189,71.0,5657,0.012550821990454304,2020-02-01
297191,71.0,8110,0.00875462392108508,2020-02-01
297193,204.0,9212,0.02214502822405558,2020-02-01
297194,105.0,7478,0.0140411874832843,2020-02-01
297195,78.0,5243,0.014876978828914743,2020-02-01
297196,156.0,9776,0.015957446808510637,2020-02-01
297197,84.0,9174,0.009156311314584695,2020-02-01
297198,75.0,6968,0.010763490241102182,2020-02-01
297206,25.0,2307,0.010836584308625921,2020-02-01
297209,26.0,3202,0.008119925046845722,2020-02-01
297211,24.0,2850,0.008421052631578947,2020-02-01
297212,80.0,4641,0.017237664296487827,2020-02-01
297214,3.0,1571,0.0019096117122851686,2020-02-01
297215,45.0,5401,0.008331790409183484,2020-02-01
297216,32.0,3473,0.009213936078318457,2020-02-01
297217,139.0,8318,0.01671074777590767,2020-02-01
297218,13.0,1494,0.008701472556894244,2020-02-01
297219,30.0,3863,0.007765984985762361,2020-02-01
297223,36.0,1943,0.018528049408131755,2020-02-01
297226,9.0,2333,0.0038576939562794685,2020-02-01
297227,34.0,1965,0.017302798982188294,2020-02-01
297236,48.0,3288,0.014598540145985401,2020-02-01
297237,10.0,3087,0.003239390994493035,2020-02-01
297242,40.0,6186,0.006466214031684449,2020-02-01
297243,43.0,3817,0.011265391668849881,2020-02-01
297245,58.0,4812,0.012053200332502078,2020-02-01
297247,292.0,13747,0.021240998035935113,2020-02-01
297250,190.0,10283,0.018477098123115824,2020-02-01
297251,147.0,8759,0.016782737755451537,2020-02-01
297259,2.0,2047,0.0009770395701025891,2020-02-01
297260,18.0,2149,0.00837598883201489,2020-02-01
297263,46.0,4008,0.011477045908183632,2020-02-01
297266,56.0,12000,0.004666666666666667,2020-02-01
297267,28.0,3420,0.008187134502923977,2020-02-01
297270,161.0,16969,0.009487889681183335,2020-02-01
297271,159.0,21414,0.007425049033342673,2020-02-01
297273,111.0,8573,0.012947626268517438,2020-02-01
297274,37.0,10928,0.0033857979502196194,2020-02-01
297275,169.0,11703,0.014440741690164915,2020-02-01
297276,39.0,5233,0.007452703993884961,2020-02-01
297279,16.0,5885,0.0027187765505522514,2020-02-01
297280,45.0,9397,0.0047887623709694585,2020-02-01
297281,100.0,10988,0.009100837277029487,2020-02-01
297282,38.0,6118,0.006211180124223602,2020-02-01
297283,64.0,8387,0.007630857279122451,2020-02-01
297284,58.0,19056,0.003043660789252729,2020-02-01
297286,56.0,7241,0.007733738433917967,2020-02-01
297288,16.0,10809,0.0014802479415302063,2020-02-01
297289,54.0,6923,0.00780008666762964,2020-02-01
297290,179.0,10765,0.01662796098467255,2020-02-01
297291,69.0,5239,0.013170452376407711,2020-02-01
297292,32.0,10879,0.002941446824156632,2020-02-01
297293,75.0,8380,0.008949880668257757,2020-02-01
297294,106.0,9189,0.011535531613886168,2020-02-01
297295,12.0,8262,0.0014524328249818446,2020-02-01
297296,67.0,8058,0.008314718292380244,2020-02-01
297297,95.0,3007,0.03159294978383771,2020-02-01
297298,112.0,15775,0.0070998415213946115,2020-02-01
297299,111.0,8145,0.013627992633517496,2020-02-01
297300,80.0,5934,0.013481631277384564,2020-02-01
297301,296.0,25408,0.011649874055415618,2020-02-01
297302,178.0,7705,0.023101881894873458,2020-02-01
297304,130.0,8910,0.014590347923681257,2020-02-01
297305,179.0,8943,0.020015654702001565,2020-02-01
297306,67.0,3982,0.016825715720743345,2020-02-01
297307,218.0,11465,0.019014391626689924,2020-02-01
297308,96.0,6526,0.014710389212381244,2020-02-01
297310,126.0,9269,0.013593699428201532,2020-02-01
297311,170.0,8861,0.019185193544746643,2020-02-01
297312,72.0,5320,0.013533834586466165,2020-02-01
297315,120.0,7172,0.016731734523145567,2020-02-01
297316,64.0,4010,0.01596009975062344,2020-02-01
297317,106.0,8735,0.012135088723526045,2020-02-01
297319,236.0,12844,0.018374338212394894,2020-02-01
297320,123.0,11207,0.010975283305077185,2020-02-01
297321,146.0,6958,0.02098304110376545,2020-02-01
